,hgnc_symbol,human_ensembl_gene_id,mouse_ensembl_gene_id,mgi_symbol
12,,,ENSMUSG00000022288,4930447A16Rik
13,,,ENSMUSG00000026736,4930426L09Rik
14,,,ENSMUSG00000027345,4921508D12Rik
15,,,ENSMUSG00000039540,4921524L21Rik
16,,,ENSMUSG00000042360,4930433N12Rik
17,,,ENSMUSG00000044544,4921513I03Rik
18,,,ENSMUSG00000049815,4921511C20Rik
19,,,ENSMUSG00000049902,4921517D22Rik
20,,,ENSMUSG00000061525,4921509C19Rik
21,,,ENSMUSG00000071818,4930417O22Rik
22,,,ENSMUSG00000074248,4930432M17Rik
23,,,ENSMUSG00000075042,4930431P03Rik
24,,,ENSMUSG00000075524,4930407I10Rik
25,,,ENSMUSG00000078618,4930456L15Rik
26,,,ENSMUSG00000079093,4930449I24Rik
27,,,ENSMUSG00000079421,4930402F06Rik
28,,,ENSMUSG00000080907,4930455H04Rik
29,,,ENSMUSG00000082843,4930448K20Rik
30,,,ENSMUSG00000085405,4930441J16Rik
31,,,ENSMUSG00000085528,4930401O10Rik
32,,,ENSMUSG00000085558,4930412C18Rik
33,,,ENSMUSG00000085704,4921531C22Rik
34,,,ENSMUSG00000085940,4930405D11Rik
35,,,ENSMUSG00000086066,4930423M02Rik
36,,,ENSMUSG00000086221,4930412B13Rik
37,,,ENSMUSG00000086638,4930405A21Rik
38,,,ENSMUSG00000086918,4930429F24Rik
39,,,ENSMUSG00000086923,4930406D18Rik
40,,,ENSMUSG00000086969,4930443O20Rik
41,,,ENSMUSG00000087223,4930442L01Rik
42,,,ENSMUSG00000087354,4930404I05Rik
43,,,ENSMUSG00000087358,4930453H23Rik
44,,,ENSMUSG00000087460,4930401O12Rik
45,,,ENSMUSG00000087609,4930442J19Rik
46,,,ENSMUSG00000087625,4930419G24Rik
47,,,ENSMUSG00000089879,4930448H16Rik
48,,,ENSMUSG00000092171,4833427F10Rik
49,,,ENSMUSG00000093472,4930438E09Rik
50,,,ENSMUSG00000097074,4833428L15Rik
51,,,ENSMUSG00000097898,4930455B14Rik
52,,,ENSMUSG00000098150,4921515E04Rik
53,,,ENSMUSG00000099933,4930452N14Rik
54,,,ENSMUSG00000100518,4930440C22Rik
55,,,ENSMUSG00000102699,4930433B08Rik
56,,,ENSMUSG00000104072,4930448I06Rik
57,,,ENSMUSG00000104585,4921511C10Rik
58,,,ENSMUSG00000104870,4930448I18Rik
59,,,ENSMUSG00000104956,4930429D17Rik
60,,,ENSMUSG00000105234,4930459L07Rik
61,,,ENSMUSG00000105838,4930425O10Rik
62,,,ENSMUSG00000106333,4930428O21Rik
63,,,ENSMUSG00000106583,4930447N08Rik
64,,,ENSMUSG00000106880,4930425K10Rik
65,,,ENSMUSG00000107144,4930413E15Rik
66,,,ENSMUSG00000108128,4922502N22Rik
67,,,ENSMUSG00000108129,4930417O13Rik
68,,,ENSMUSG00000108452,4930413G21Rik
69,,,ENSMUSG00000108885,4930402F11Rik
70,,,ENSMUSG00000110737,4930444F02Rik
71,,,ENSMUSG00000110754,4930405J17Rik
72,,,ENSMUSG00000112444,4930401C15Rik
73,,,ENSMUSG00000112654,4930455C13Rik
74,,,ENSMUSG00000112967,4930428E07Rik
75,,,ENSMUSG00000113211,4921525O09Rik
76,,,ENSMUSG00000113470,4930448F12Rik
77,,,ENSMUSG00000113591,4930447K03Rik
78,,,ENSMUSG00000113630,4930404H11Rik
79,,,ENSMUSG00000113644,4930448C13Rik
80,,,ENSMUSG00000114136,4921511I17Rik
81,,,ENSMUSG00000114384,4930455J16Rik
82,,,ENSMUSG00000114412,4930405A10Rik
83,,,ENSMUSG00000114790,4921509O07Rik
84,,,ENSMUSG00000115304,4930434J06Rik
85,,,ENSMUSG00000115422,4930452G13Rik
86,,,ENSMUSG00000115474,4930430F21Rik
87,,,ENSMUSG00000115526,4930413F20Rik
88,,,ENSMUSG00000115609,4930447J18Rik
89,,,ENSMUSG00000115727,4930432J09Rik
90,,,ENSMUSG00000116611,4930404A05Rik
91,,,ENSMUSG00000117264,4930452A19Rik
92,,,ENSMUSG00000117460,4921533I20Rik
93,,,ENSMUSG00000117684,4930449E18Rik
94,,,ENSMUSG00000118204,4930414N06Rik
95,,,ENSMUSG00000118333,4921531P14Rik
96,,,ENSMUSG00000120444,4930444M15Rik
0,C18orf54,ENSG00000166845,ENSMUSG00000044906,4930503L19Rik
1,C2orf73,ENSG00000177994,ENSMUSG00000040919,4930505A04Rik
2,C5orf47,ENSG00000185056,ENSMUSG00000020299,4930524B15Rik
3,C1orf185,ENSG00000204006,ENSMUSG00000060491,4930522H14Rik
4,C17orf107,ENSG00000205710,ENSMUSG00000087279,4930544D05Rik
5,KIAA0040,ENSG00000235750,ENSMUSG00000090394,4930523C07Rik
6,,,ENSMUSG00000020992,4930512B01Rik
7,,,ENSMUSG00000029564,4930519G04Rik
8,,,ENSMUSG00000031270,4930513O06Rik
9,,,ENSMUSG00000031325,4930519F16Rik
10,,,ENSMUSG00000035651,4930480E11Rik
11,,,ENSMUSG00000036463,4930544G11Rik
12,,,ENSMUSG00000043583,4930470P17Rik
13,,,ENSMUSG00000047938,4930483J18Rik
14,,,ENSMUSG00000050345,4930486L24Rik
15,,,ENSMUSG00000051758,4930544M13Rik
16,,,ENSMUSG00000060029,4930473A02Rik
17,,,ENSMUSG00000072595,4930503E14Rik
18,,,ENSMUSG00000074039,4930520O04Rik
19,,,ENSMUSG00000074136,4930513N10Rik
20,,,ENSMUSG00000082612,4930503H13Rik
21,,,ENSMUSG00000084798,4930533B01Rik
22,,,ENSMUSG00000085157,4930515L19Rik
23,,,ENSMUSG00000085238,4930479D17Rik
24,,,ENSMUSG00000085496,4930517E11Rik
25,,,ENSMUSG00000085641,4930465M20Rik
26,,,ENSMUSG00000086241,4930483K19Rik
27,,,ENSMUSG00000086263,4930519D14Rik
28,,,ENSMUSG00000086332,4930480G23Rik
29,,,ENSMUSG00000086377,4930529C04Rik
30,,,ENSMUSG00000086607,4930511M06Rik
31,,,ENSMUSG00000086799,4930502E09Rik
32,,,ENSMUSG00000086938,4930481A15Rik
33,,,ENSMUSG00000086947,4930522O17Rik
34,,,ENSMUSG00000087045,4930515B02Rik
35,,,ENSMUSG00000087137,4930509K18Rik
36,,,ENSMUSG00000087309,4930528P14Rik
37,,,ENSMUSG00000089914,4930486I03Rik
38,,,ENSMUSG00000090126,4930519F09Rik
39,,,ENSMUSG00000090160,4930480K15Rik
40,,,ENSMUSG00000090202,4930503B20Rik
41,,,ENSMUSG00000091686,4930471C04Rik
42,,,ENSMUSG00000092183,4930515G01Rik
43,,,ENSMUSG00000092578,4930488B22Rik
44,,,ENSMUSG00000093551,4930505G20Rik
45,,,ENSMUSG00000096405,4930474N05Rik
46,,,ENSMUSG00000096986,4930509E16Rik
47,,,ENSMUSG00000097032,4930539J05Rik
48,,,ENSMUSG00000097091,4930526L06Rik
49,,,ENSMUSG00000097129,4930507D05Rik
50,,,ENSMUSG00000097276,4930525G20Rik
51,,,ENSMUSG00000097370,4930467K11Rik
52,,,ENSMUSG00000097502,4930528D03Rik
53,,,ENSMUSG00000097516,4930467D21Rik
54,,,ENSMUSG00000097520,4930488L21Rik
55,,,ENSMUSG00000097651,4930461G14Rik
56,,,ENSMUSG00000097693,4930471M09Rik
57,,,ENSMUSG00000097841,4930511A02Rik
58,,,ENSMUSG00000098627,4930524O08Rik
59,,,ENSMUSG00000100589,4930533P14Rik
60,,,ENSMUSG00000101584,4930519F24Rik
61,,,ENSMUSG00000101701,4930521E06Rik
62,,,ENSMUSG00000102362,4930509J09Rik
63,,,ENSMUSG00000103116,4930539M17Rik
64,,,ENSMUSG00000103692,4930503O07Rik
65,,,ENSMUSG00000104819,4930515G16Rik
66,,,ENSMUSG00000105185,4930519H02Rik
67,,,ENSMUSG00000105765,4930539C22Rik
68,,,ENSMUSG00000106056,4930500L23Rik
69,,,ENSMUSG00000106741,4930513D17Rik
70,,,ENSMUSG00000106762,4930478P22Rik
71,,,ENSMUSG00000106932,4930487D11Rik
72,,,ENSMUSG00000107214,4930500F04Rik
73,,,ENSMUSG00000108187,4930511E03Rik
74,,,ENSMUSG00000109816,4930483O08Rik
75,,,ENSMUSG00000110009,4930543E12Rik
76,,,ENSMUSG00000111299,4930540M03Rik
77,,,ENSMUSG00000111303,4930502A04Rik
78,,,ENSMUSG00000112157,4930545H06Rik
79,,,ENSMUSG00000112364,4930503E24Rik
80,,,ENSMUSG00000112484,4930473O22Rik
81,,,ENSMUSG00000112493,4930486F22Rik
82,,,ENSMUSG00000113115,4930480M12Rik
83,,,ENSMUSG00000113210,4930474N09Rik
84,,,ENSMUSG00000113463,4930520P13Rik
85,,,ENSMUSG00000113652,4930518P08Rik
86,,,ENSMUSG00000115001,4930474H20Rik
87,,,ENSMUSG00000115177,4930523O13Rik
88,,,ENSMUSG00000115271,4930529K09Rik
89,,,ENSMUSG00000115320,4930524C18Rik
90,,,ENSMUSG00000115324,4930527F14Rik
91,,,ENSMUSG00000116628,4930478L05Rik
92,,,ENSMUSG00000116848,4930542D17Rik
93,,,ENSMUSG00000116975,4930470H14Rik
94,,,ENSMUSG00000117328,4930474M22Rik
95,,,ENSMUSG00000117554,4930527G23Rik
96,,,ENSMUSG00000117615,4930545E07Rik
97,,,ENSMUSG00000117852,4930471G03Rik
98,,,ENSMUSG00000118392,4930524O05Rik
0,C14orf93,ENSG00000100802,ENSMUSG00000022179,4931414P19Rik
1,C3orf20,ENSG00000131379,ENSMUSG00000034063,4930590J08Rik
2,C4orf17,ENSG00000138813,ENSMUSG00000012042,4930579F01Rik
3,C11orf65,ENSG00000166323,ENSMUSG00000005131,4930550C14Rik
4,C8orf74,ENSG00000171060,ENSMUSG00000021961,4930578I06Rik
5,C1orf105,ENSG00000180999,ENSMUSG00000086277,4930558K02Rik
6,C11orf54,ENSG00000182919,ENSMUSG00000031938,4931406C07Rik
7,ALYREF,ENSG00000183684,ENSMUSG00000086727,4931428L18Rik
8,C4orf46,ENSG00000205208,ENSMUSG00000027811,4930579G24Rik
9,C16orf96,ENSG00000205832,ENSMUSG00000022518,4930562C15Rik
10,C21orf62,ENSG00000205929,ENSMUSG00000039851,4932438H23Rik
11,C17orf100,ENSG00000256806,ENSMUSG00000053574,4930563E22Rik
12,,,ENSMUSG00000013353,4931406B18Rik
13,,,ENSMUSG00000024546,4930546C10Rik
14,,,ENSMUSG00000025961,4933402D24Rik
15,,,ENSMUSG00000026729,4930562F07Rik
16,,,ENSMUSG00000026882,4930568D16Rik
17,,,ENSMUSG00000029044,4930584F24Rik
18,,,ENSMUSG00000039138,4930591A17Rik
19,,,ENSMUSG00000040840,4930579G18Rik
20,,,ENSMUSG00000041068,4930596D02Rik
21,,,ENSMUSG00000047324,4931429P17Rik
22,,,ENSMUSG00000051074,4930579K19Rik
23,,,ENSMUSG00000051198,4930548G14Rik
24,,,ENSMUSG00000051788,4930564D02Rik
25,,,ENSMUSG00000055061,4931431C16Rik
26,,,ENSMUSG00000055159,4930583K01Rik
27,,,ENSMUSG00000055700,4933401B06Rik
28,,,ENSMUSG00000056617,4931429L15Rik
29,,,ENSMUSG00000060673,4930595M18Rik
30,,,ENSMUSG00000062036,4932415M13Rik
31,,,ENSMUSG00000062391,4932435O22Rik
32,,,ENSMUSG00000069925,4932416K20Rik
33,,,ENSMUSG00000070315,4930581F22Rik
34,,,ENSMUSG00000073141,4930567H17Rik
35,,,ENSMUSG00000073144,4930599N23Rik
36,,,ENSMUSG00000073722,4931408C20Rik
37,,,ENSMUSG00000074580,4931440P22Rik
38,,,ENSMUSG00000075070,4932412D23Rik
39,,,ENSMUSG00000078962,4932414J04Rik
40,,,ENSMUSG00000079324,4932414N04Rik
41,,,ENSMUSG00000084834,4930565N06Rik
42,,,ENSMUSG00000085084,4930570G19Rik
43,,,ENSMUSG00000085247,4930545L23Rik
44,,,ENSMUSG00000085522,4930556G01Rik
45,,,ENSMUSG00000086244,4930558G05Rik
46,,,ENSMUSG00000086257,4930548K13Rik
47,,,ENSMUSG00000086365,4930593C16Rik
48,,,ENSMUSG00000086396,4930555B11Rik
49,,,ENSMUSG00000086687,4930547E08Rik
50,,,ENSMUSG00000086796,4932702P03Rik
51,,,ENSMUSG00000086954,4930583P06Rik
52,,,ENSMUSG00000090457,4930571K23Rik
53,,,ENSMUSG00000093772,4931403E22Rik
54,,,ENSMUSG00000096197,4930555G01Rik
55,,,ENSMUSG00000096971,4930556M19Rik
56,,,ENSMUSG00000097216,4932441J04Rik
57,,,ENSMUSG00000097387,4930563E18Rik
58,,,ENSMUSG00000097519,4930558J18Rik
59,,,ENSMUSG00000097587,4930578M01Rik
60,,,ENSMUSG00000097725,4930593A02Rik
61,,,ENSMUSG00000099616,4932413F04Rik
62,,,ENSMUSG00000099724,4930554C24Rik
63,,,ENSMUSG00000100777,4930598F16Rik
64,,,ENSMUSG00000102004,4933402C06Rik
65,,,ENSMUSG00000102009,4933400F21Rik
66,,,ENSMUSG00000102368,4930590L20Rik
67,,,ENSMUSG00000102408,4930568G15Rik
68,,,ENSMUSG00000103948,4930594C11Rik
69,,,ENSMUSG00000104004,4930565D16Rik
70,,,ENSMUSG00000105308,4930572K03Rik
71,,,ENSMUSG00000105773,4930563F08Rik
72,,,ENSMUSG00000106306,4933401H06Rik
73,,,ENSMUSG00000106589,4931419H13Rik
74,,,ENSMUSG00000106902,4930557J02Rik
75,,,ENSMUSG00000108354,4931431B13Rik
76,,,ENSMUSG00000110336,4933400L20Rik
77,,,ENSMUSG00000110629,4930567H12Rik
78,,,ENSMUSG00000111767,4930546K05Rik
79,,,ENSMUSG00000111830,4930568E12Rik
80,,,ENSMUSG00000111924,4930556N09Rik
81,,,ENSMUSG00000112730,4930567K20Rik
82,,,ENSMUSG00000114916,4930572O13Rik
83,,,ENSMUSG00000115540,4930597G03Rik
84,,,ENSMUSG00000115656,4930556J02Rik
85,,,ENSMUSG00000115779,4930592A05Rik
86,,,ENSMUSG00000116586,4930556C24Rik
87,,,ENSMUSG00000116615,4930548J01Rik
88,,,ENSMUSG00000116695,4930578N18Rik
89,,,ENSMUSG00000116750,4931420L22Rik
90,,,ENSMUSG00000116894,4930547E14Rik
91,,,ENSMUSG00000116907,4930553E22Rik
92,,,ENSMUSG00000116924,4933401D09Rik
93,,,ENSMUSG00000116982,4930567J20Rik
94,,,ENSMUSG00000117364,4933400B14Rik
95,,,ENSMUSG00000117618,4930578E11Rik
96,,,ENSMUSG00000118134,4930549G23Rik
97,,,ENSMUSG00000118339,4930592I03Rik
98,,,ENSMUSG00000120174,4931408D14Rik
0,IDH3G,ENSG00000067829,ENSMUSG00000084234,4933405O20Rik
1,KIAA0930,ENSG00000100364,ENSMUSG00000036046,5031439G07Rik
2,C1orf43,ENSG00000143612,ENSMUSG00000027942,4933434E20Rik
3,C9orf43,ENSG00000157653,ENSMUSG00000058046,4933430I17Rik
4,C16orf86,ENSG00000159761,ENSMUSG00000013158,4933405L10Rik
5,C16orf78,ENSG00000166152,ENSMUSG00000069971,4933402J07Rik
6,C10orf120,ENSG00000183559,ENSMUSG00000013668,4933402N03Rik
7,LPA,ENSG00000198670,ENSMUSG00000094113,5430401F13Rik
8,KIAA0753,ENSG00000198920,ENSMUSG00000020807,4933427D14Rik
9,C10orf62,ENSG00000203942,ENSMUSG00000090369,4933411K16Rik
10,CXorf49B,ENSG00000215113,ENSMUSG00000071749,4933412E24Rik
11,CXorf49,ENSG00000215115,ENSMUSG00000071749,4933412E24Rik
12,,ENSG00000283599,ENSMUSG00000071749,4933412E24Rik
13,C2orf92,ENSG00000228486,ENSMUSG00000102416,4933424G06Rik
14,,ENSG00000282936,ENSMUSG00000107877,4933427D14Rik
15,,,ENSMUSG00000021874,4933413J09Rik
16,,,ENSMUSG00000025288,4933436I01Rik
17,,,ENSMUSG00000026224,4933407L21Rik
18,,,ENSMUSG00000030463,4933421I07Rik
19,,,ENSMUSG00000033015,4933427E13Rik
20,,,ENSMUSG00000044121,5430402E10Rik
21,,,ENSMUSG00000044276,4933427E11Rik
22,,,ENSMUSG00000044574,5031434C07Rik
23,,,ENSMUSG00000045928,4933440M02Rik
24,,,ENSMUSG00000051940,5031410I06Rik
25,,,ENSMUSG00000053896,4933409G03Rik
26,,,ENSMUSG00000055403,4933427D06Rik
27,,,ENSMUSG00000062224,4933411G06Rik
28,,,ENSMUSG00000067848,4933402N22Rik
29,,,ENSMUSG00000072893,4933439C10Rik
30,,,ENSMUSG00000073147,5031425E22Rik
31,,,ENSMUSG00000073759,4933407E24Rik
32,,,ENSMUSG00000079048,4933413L06Rik
33,,,ENSMUSG00000079460,4933403O08Rik
34,,,ENSMUSG00000079593,4933416I08Rik
35,,,ENSMUSG00000084848,4933408N05Rik
36,,,ENSMUSG00000085004,5430427M07Rik
37,,,ENSMUSG00000085037,4933421O10Rik
38,,,ENSMUSG00000085122,4933404K08Rik
39,,,ENSMUSG00000085129,5031425F14Rik
40,,,ENSMUSG00000085184,4933439K11Rik
41,,,ENSMUSG00000085198,4933416E03Rik
42,,,ENSMUSG00000085741,5430405H02Rik
43,,,ENSMUSG00000085776,5430402O13Rik
44,,,ENSMUSG00000085796,4933406D12Rik
45,,,ENSMUSG00000085820,4933406K04Rik
46,,,ENSMUSG00000085928,4933427I22Rik
47,,,ENSMUSG00000086025,4933406G16Rik
48,,,ENSMUSG00000086209,4933405E24Rik
49,,,ENSMUSG00000086355,4933428C19Rik
50,,,ENSMUSG00000086690,4933406J10Rik
51,,,ENSMUSG00000086822,5330413P13Rik
52,,,ENSMUSG00000086892,4933430M04Rik
53,,,ENSMUSG00000086968,4933431E20Rik
54,,,ENSMUSG00000087396,4933407K13Rik
55,,,ENSMUSG00000087455,5330411J11Rik
56,,,ENSMUSG00000087475,4933406I18Rik
57,,,ENSMUSG00000087620,5330434G04Rik
58,,,ENSMUSG00000090585,4933406F09Rik
59,,,ENSMUSG00000093617,4933438K21Rik
60,,,ENSMUSG00000096256,4933409K07Rik
61,,,ENSMUSG00000097021,4933433G15Rik
62,,,ENSMUSG00000097044,4933433F19Rik
63,,,ENSMUSG00000097082,4933440J02Rik
64,,,ENSMUSG00000097262,4933416M07Rik
65,,,ENSMUSG00000097407,4933408J17Rik
66,,,ENSMUSG00000097494,4933406C10Rik
67,,,ENSMUSG00000097637,4933417D19Rik
68,,,ENSMUSG00000097772,5430416N02Rik
69,,,ENSMUSG00000097852,4933405D12Rik
70,,,ENSMUSG00000097885,5031434O11Rik
71,,,ENSMUSG00000097908,4933404O12Rik
72,,,ENSMUSG00000101360,4933417O13Rik
73,,,ENSMUSG00000101848,4933417E11Rik
74,,,ENSMUSG00000102185,5033404E19Rik
75,,,ENSMUSG00000103844,4933436E23Rik
76,,,ENSMUSG00000104234,5330439B14Rik
77,,,ENSMUSG00000105490,4933438B17Rik
78,,,ENSMUSG00000106002,5430434I15Rik
79,,,ENSMUSG00000106013,4933402J10Rik
80,,,ENSMUSG00000106352,5033403H07Rik
81,,,ENSMUSG00000106572,4933417G07Rik
82,,,ENSMUSG00000108709,4933431G14Rik
83,,,ENSMUSG00000108848,4933430N04Rik
84,,,ENSMUSG00000108924,4933436H12Rik
85,,,ENSMUSG00000109106,4933430H16Rik
86,,,ENSMUSG00000110140,5430421F17Rik
87,,,ENSMUSG00000111746,4933422A05Rik
88,,,ENSMUSG00000111836,4933407I05Rik
89,,,ENSMUSG00000111843,4933432G23Rik
90,,,ENSMUSG00000112500,4933411E08Rik
91,,,ENSMUSG00000112627,4933412E12Rik
92,,,ENSMUSG00000113769,5033406O09Rik
93,,,ENSMUSG00000113960,4933412O06Rik
94,,,ENSMUSG00000114362,4933433G19Rik
95,,,ENSMUSG00000114980,4933432I03Rik
96,,,ENSMUSG00000115008,4933429O19Rik
97,,,ENSMUSG00000115665,4933425B07Rik
98,,,ENSMUSG00000115845,4933402J15Rik
99,,,ENSMUSG00000116096,4933404G15Rik
100,,,ENSMUSG00000116557,4933432I09Rik
101,,,ENSMUSG00000117450,4933424G05Rik
102,,,ENSMUSG00000117571,4933433H22Rik
0,C5orf22,ENSG00000082213,ENSMUSG00000022195,6030458C11Rik
1,C3orf18,ENSG00000088543,ENSMUSG00000037977,6430571L13Rik
2,C17orf75,ENSG00000108666,ENSMUSG00000057181,5730455P16Rik
3,C20orf173,ENSG00000125975,ENSMUSG00000074646,6430550D23Rik
4,KIAA0513,ENSG00000135709,ENSMUSG00000031824,6430548M08Rik
5,C1orf216,ENSG00000142686,ENSMUSG00000073755,5730409E04Rik
6,PACRGL,ENSG00000163138,ENSMUSG00000029089,5730480H06Rik
7,C17orf99,ENSG00000187997,ENSMUSG00000025573,6030468B19Rik
8,KIAA0408,ENSG00000189367,ENSMUSG00000004360,9330159F19Rik
9,C8orf76,ENSG00000189376,ENSMUSG00000101892,9130401M01Rik
10,C20orf96,ENSG00000196476,ENSMUSG00000032680,6820408C15Rik
11,C6orf141,ENSG00000197261,ENSMUSG00000054951,9130008F23Rik
12,,ENSG00000286190,ENSMUSG00000018451,6330403K07Rik
13,,,ENSMUSG00000009551,6330409D20Rik
14,,,ENSMUSG00000020703,5530401A14Rik
15,,,ENSMUSG00000021600,8030423J24Rik
16,,,ENSMUSG00000021797,9230112D13Rik
17,,,ENSMUSG00000030823,9130019O22Rik
18,,,ENSMUSG00000032985,5730522E02Rik
19,,,ENSMUSG00000034587,8430429K09Rik
20,,,ENSMUSG00000045008,9030612E09Rik
21,,,ENSMUSG00000045327,6330549D23Rik
22,,,ENSMUSG00000051361,6030498E09Rik
23,,,ENSMUSG00000052295,8030423F21Rik
24,,,ENSMUSG00000053168,9030619P08Rik
25,,,ENSMUSG00000054598,9130230L23Rik
26,,,ENSMUSG00000055594,5530400C23Rik
27,,,ENSMUSG00000062046,5730460C07Rik
28,,,ENSMUSG00000062944,9130023H24Rik
29,,,ENSMUSG00000071796,6820431F20Rik
30,,,ENSMUSG00000072982,9230009I02Rik
31,,,ENSMUSG00000073067,9130019P16Rik
32,,,ENSMUSG00000073154,9330158H04Rik
33,,,ENSMUSG00000073158,9030624G23Rik
34,,,ENSMUSG00000073197,5730507C01Rik
35,,,ENSMUSG00000078684,5830417I10Rik
36,,,ENSMUSG00000079069,8430423G03Rik
37,,,ENSMUSG00000079499,6530402F18Rik
38,,,ENSMUSG00000081793,5730416F02Rik
39,,,ENSMUSG00000085227,6330418K02Rik
40,,,ENSMUSG00000085252,8430437L04Rik
41,,,ENSMUSG00000086070,8430436N08Rik
42,,,ENSMUSG00000086236,5830418P13Rik
43,,,ENSMUSG00000086449,9030204H09Rik
44,,,ENSMUSG00000086483,8030443G20Rik
45,,,ENSMUSG00000086653,9130015L21Rik
46,,,ENSMUSG00000087022,9130024F11Rik
47,,,ENSMUSG00000087174,5530601H04Rik
48,,,ENSMUSG00000087424,5730405O15Rik
49,,,ENSMUSG00000087553,5730412P04Rik
50,,,ENSMUSG00000090191,9230105E05Rik
51,,,ENSMUSG00000090330,9130221H12Rik
52,,,ENSMUSG00000091050,9330020H09Rik
53,,,ENSMUSG00000091370,5730435O14Rik
54,,,ENSMUSG00000096607,7530416G11Rik
55,,,ENSMUSG00000097049,6530411M01Rik
56,,,ENSMUSG00000097061,9330151L19Rik
57,,,ENSMUSG00000097098,9330111N05Rik
58,,,ENSMUSG00000097145,9230114K14Rik
59,,,ENSMUSG00000097177,9330159M07Rik
60,,,ENSMUSG00000097194,9330175E14Rik
61,,,ENSMUSG00000097403,9230116N13Rik
62,,,ENSMUSG00000097471,5830432E09Rik
63,,,ENSMUSG00000097577,6230400D17Rik
64,,,ENSMUSG00000097766,5730420D15Rik
65,,,ENSMUSG00000097828,6430562O15Rik
66,,,ENSMUSG00000097934,6720483E21Rik
67,,,ENSMUSG00000098758,7630403G23Rik
68,,,ENSMUSG00000099170,5730403I07Rik
69,,,ENSMUSG00000099950,9130227L01Rik
70,,,ENSMUSG00000100301,6030407O03Rik
71,,,ENSMUSG00000101799,9330175M20Rik
72,,,ENSMUSG00000102674,8030442B05Rik
73,,,ENSMUSG00000103577,9330162B11Rik
74,,,ENSMUSG00000104553,9330178D15Rik
75,,,ENSMUSG00000105960,6330410L21Rik
76,,,ENSMUSG00000106219,5830416I19Rik
77,,,ENSMUSG00000108077,6330415B21Rik
78,,,ENSMUSG00000108356,9130221F21Rik
79,,,ENSMUSG00000109915,7420700N18Rik
80,,,ENSMUSG00000110018,5430437J10Rik
81,,,ENSMUSG00000110599,6030466F02Rik
82,,,ENSMUSG00000111761,9230112J17Rik
83,,,ENSMUSG00000112398,9230102K24Rik
84,,,ENSMUSG00000113035,5830428M24Rik
85,,,ENSMUSG00000113056,6030440G07Rik
86,,,ENSMUSG00000113620,7420701I03Rik
87,,,ENSMUSG00000113985,9130015A21Rik
88,,,ENSMUSG00000115548,5430440P10Rik
89,,,ENSMUSG00000116660,9030404E10Rik
90,,,ENSMUSG00000117602,9130209A04Rik
91,,,ENSMUSG00000117633,8430422H06Rik
92,,,ENSMUSG00000117655,6720468P15Rik
93,,,ENSMUSG00000121107,9330133O14Rik
0,C5orf15,ENSG00000113583,ENSMUSG00000036275,9530068E07Rik
1,A4GNT,ENSG00000118017,ENSMUSG00000037953,A4gnt
2,A1BG,ENSG00000121410,ENSMUSG00000022347,A1bg
3,A4GALT,ENSG00000128274,ENSMUSG00000047878,A4galt
4,C1orf159,ENSG00000131591,ENSMUSG00000059939,9430015G10Rik
5,A1CF,ENSG00000148584,ENSMUSG00000052595,A1cf
6,C1orf74,ENSG00000162757,ENSMUSG00000079144,A130010J15Rik
7,A2M,ENSG00000175899,ENSMUSG00000030111,A2m
8,ZNF713,ENSG00000178665,ENSMUSG00000056014,A430033K04Rik
9,KIAA2026,ENSG00000183354,ENSMUSG00000046138,9930021J03Rik
10,A3GALT2,ENSG00000184389,ENSMUSG00000028794,A3galt2
11,C14orf180,ENSG00000184601,ENSMUSG00000043122,A530016L24Rik
12,C1orf174,ENSG00000198912,ENSMUSG00000047613,A430005L14Rik
13,C10orf143,ENSG00000237489,ENSMUSG00000040139,9430038I01Rik
14,C8orf58,ENSG00000241852,ENSMUSG00000044551,9930012K11Rik
15,,,ENSMUSG00000006462,A530013C23Rik
16,,,ENSMUSG00000023263,9530002B09Rik
17,,,ENSMUSG00000043939,A530064D06Rik
18,,,ENSMUSG00000044125,9530080O11Rik
19,,,ENSMUSG00000044522,A730020M07Rik
20,,,ENSMUSG00000046764,A530053G22Rik
21,,,ENSMUSG00000047828,A730018C14Rik
22,,,ENSMUSG00000051295,9630028B13Rik
23,,,ENSMUSG00000051986,A530006G24Rik
24,,,ENSMUSG00000052014,A330070K13Rik
25,,,ENSMUSG00000052760,A630001G21Rik
26,,,ENSMUSG00000054457,9430021M05Rik
27,,,ENSMUSG00000055110,A630012P03Rik
28,,,ENSMUSG00000056738,A730036I17Rik
29,,,ENSMUSG00000067541,A630073D07Rik
30,,,ENSMUSG00000067577,A430093F15Rik
31,,,ENSMUSG00000069892,9930111J21Rik2
32,,,ENSMUSG00000069893,9930111J21Rik1
33,,,ENSMUSG00000073386,9830107B12Rik
34,,,ENSMUSG00000075395,A630010A05Rik
35,,,ENSMUSG00000084771,A230072E10Rik
36,,,ENSMUSG00000084808,9430091E24Rik
37,,,ENSMUSG00000085112,A530072M11Rik
38,,,ENSMUSG00000085447,9530026F06Rik
39,,,ENSMUSG00000085566,A730017L22Rik
40,,,ENSMUSG00000085615,A330035P11Rik
41,,,ENSMUSG00000085631,9630028H03Rik
42,,,ENSMUSG00000085982,9530051G07Rik
43,,,ENSMUSG00000086155,9430041J12Rik
44,,,ENSMUSG00000086213,A330040F15Rik
45,,,ENSMUSG00000086363,A330102I10Rik
46,,,ENSMUSG00000086877,A230072C01Rik
